Dataset name	Timepoint	Timeunit	Integration group	Dataset color	NCBI official gene symbol	Value_1st	Value_2nd	Significant	Rank	Cellline	Drug	Drug_fullName	Drug_class	Drug_abbreviation	Outlier
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	CXCL14	14.2053775401451	0	FALSE	342	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	CXCL2	17.9127222841521	0	FALSE	221	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	CXCL3	56.8465287947174	0	FALSE	24	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	CXCR4	53.5023470533609	0	FALSE	43	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	CYB5A	11.8202072456597	0	FALSE	536	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	CYB5R3	14.4707472479591	0	FALSE	328	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	CYP26A1	37.9764586453635	0	FALSE	83	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	CYP26B1	15.1847956327194	0	FALSE	302	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DBI	14.4183736136159	0	FALSE	330	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Down	Orange	DDIT3	-11.727966817477	0	FALSE	551	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DDIT4	24.4971260548419	0	FALSE	143	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DDIT4L	23.3300265742636	0	FALSE	152	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DDOST	11.5141507932084	0	FALSE	580	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DECR1	13.4406508512982	0	FALSE	383	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Down	Orange	DENND4C	-12.1874710208886	0	FALSE	499	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DEPP1	60.1840252783244	0	FALSE	6	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DHDH	38.4190043756834	0	FALSE	80	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DIO3	56.1144631316171	0	FALSE	29	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DIRAS3	12.4050366212082	0	FALSE	475	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DISP3	19.7475624342019	0	FALSE	195	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DKK2	59.2941084581263	0	FALSE	11	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DKK3	26.6013247195395	0	FALSE	122	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DLX1	20.269942234193	0	FALSE	188	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DLX2	32.2680384961708	0	FALSE	90	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DNAH2	41.5996209425035	0	FALSE	77	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Down	Orange	DNAJB1	-17.2604284572502	0	FALSE	234	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DPEP2	54.6127995566043	0	FALSE	37	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DSTN	11.7686471820923	0	FALSE	546	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DUT	12.6034350132002	0	FALSE	453	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	DYNLT1	12.7625590669255	0	FALSE	442	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	E2F1	11.9574320806309	0	FALSE	526	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	ECHS1	11.6161232098599	0	FALSE	564	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	EDN1	11.5795829435289	0	FALSE	574	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	EFNB3	12.369212894583	0	FALSE	480	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	EGR1	26.267619638715	0	FALSE	126	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	EGR2	51.3327353078668	0	FALSE	56	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	EGR3	55.1828390912815	0	FALSE	36	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	EGR4	57.8125534018489	0	FALSE	17	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	ELN	12.5508667983426	0	FALSE	458	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	ELOB	11.7597756822913	0	FALSE	547	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	EN2	31.4139672203155	0	FALSE	96	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	EOMES	56.6714993884794	0	FALSE	26	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	EPHA4	14.1336656156172	0	FALSE	349	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	ESX1	15.7046883785302	0	FALSE	281	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	ETFA	13.393553190854	0	FALSE	387	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	EVX1	12.3710390666661	0	FALSE	479	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FAAP20	13.3978356007412	0	FALSE	386	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FABP3	12.3942870006143	0	FALSE	477	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FAM163B	13.1429159623775	0	FALSE	411	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FAM19A3	12.5380654145665	0	FALSE	460	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FAM71A	13.1300546591125	0	FALSE	413	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FAM83A	12.2091688641687	0	FALSE	496	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FAM83D	24.7402483875018	0	FALSE	142	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Down	Orange	FAM83G	-11.4054244378576	0	FALSE	596	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FAM84A	11.4958444074389	0	FALSE	583	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Down	Orange	FBXO2	-16.2741577748831	0	FALSE	259	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FBXW5	12.3509090142742	0	FALSE	485	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FGF12	20.1460793897174	0	FALSE	190	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FGF19	32.1009929274835	0	FALSE	92	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FHDC1	31.3840028004344	0	FALSE	97	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FKBP1A	12.1949496515818	0	FALSE	497	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FKBP8	11.4706546570121	0	FALSE	587	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FKBP9	12.0817227108848	0	FALSE	510	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Down	Orange	FNIP2	-13.693401746394	0	FALSE	365	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FOS	49.0487567083656	0	FALSE	67	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FOSB	52.0628815549315	0	FALSE	53	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FOXC1	54.470350903453	0	FALSE	40	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FOXD1	16.2084605023939	0	FALSE	263	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FOXD3	17.3794547758197	0	FALSE	231	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FOXF2	13.611086018069	0	FALSE	374	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FOXG1	12.3134083757088	0	FALSE	490	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FOXL2	13.3645432823096	0	FALSE	388	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FOXO4	12.9583968700564	0	FALSE	425	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FOXQ1	57.1477714124034	0	FALSE	22	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FREM1	11.5085760501778	0	FALSE	581	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FRG2C	33.9496528142692	0	FALSE	87	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FSD2	13.5471635484063	0	FALSE	377	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FST	20.1969826942814	0	FALSE	189	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
daunorubicin - healthy hiPSCd cardiomyocyte line MSN01 - regular response	0	min	daunorubicin - Up	Orange	FTH1P18	12.5521108363823	0	FALSE	457	healthy hiPSCd cardiomyocyte line MSN01	error	daunorubicin	Anthracycline	DAU	regular response
