ProcessLevel	Left_out_processName	ProcessID	ProcessName	Original_process_size	Process_size_after_left_out	New_symbols_count	New_symbols_count_divided_by_original_process_size	New_symbols_rank_increase	New_symbols_rank_increase_divided_by_original_process_size
3	Apoptosis caspase pathway	MBC:0000376	Inhibition of apoptosis	31	32	1	0.03225806	24	0.7741935
3	Apoptosome assembly	MBC:0000184	Apoptosis caspase pathway	11	13	1	0.09090909	4	0.3636364
3	Apoptosome assembly	MBC:0000409	Intrinsic apoptosis pathway	26	27	1	0.03846154	21.5	0.8269231
3	Apoptosome assembly	MBC:0000629	Transcription repression	87	86	1	0.01149425	66.5	0.7643678
3	Apoptosome assembly	MBC:0000668	Z-disc organization	23	23	1	0.04347826	12	0.5217391
3	Apoptotic DNA degradation and nuclear disassembly	MBC:0000270	DNA cleavage	22	24	2	0.09090909	39	1.772727
3	Aspartate and arginine metabolism	MBC:0000179	Angiotensin receptor signaling	15	16	1	0.06666667	3.5	0.2333333
3	Aspartate and arginine metabolism	MBC:0000319	Focal adhesion organization	61	62	1	0.01639344	12	0.1967213
3	Aspartate and arginine metabolism	MBC:0000406	Intestinal absorption and excretion of cholesterol	18	19	1	0.05555556	2	0.1111111
3	Aspartate and arginine metabolism	MBC:0000456	Mitochondrial fusion	23	24	1	0.04347826	1	0.04347826
3	Aspartate and arginine metabolism	MBC:0000509	Pentose phosphate pathway	16	17	1	0.0625	2.5	0.15625
3	Aspartate and arginine metabolism	MBC:0000512	Peroxisome proliferator-activated receptor gamma signaling	30	31	1	0.03333334	24	0.8
3	Aspartate and arginine metabolism	MBC:0000653	Urea cycle	10	10	0	0	0.5	0.05
2	Autophagy	MBC:0000033	Amyloid generation and aggregation	53	54	0	0	2.5	0.04716981
2	Autophagy	MBC:0000035	Apoptosis	82	86	5	0.06097561	133	1.621951
2	Autophagy	MBC:0000043	Cell-matrix adhesion	67	69	2	0.02985075	51	0.7611941
2	Autophagy	MBC:0000045	Cellular response to energy deprivation	18	19	1	0.05555556	8	0.4444444
2	Autophagy	MBC:0000046	Cellular response to hypoxia	58	60	2	0.03448276	86	1.482759
2	Autophagy	MBC:0000048	Cellular response to radiation	67	67	1	0.01492537	19.5	0.2910448
2	Autophagy	MBC:0000058	Cytosolic intermediate filament and septin dynamics	66	67	1	0.01515152	4	0.06060606
2	Autophagy	MBC:0000059	Cytosolic post-translational protein modification	47	48	1	0.0212766	21.5	0.4574468
2	Autophagy	MBC:0000060	Degradation by lysosomal enzymes	63	64	0	0	31	0.4920635
2	Autophagy	MBC:0000067	Endocytic pathway	92	95	2	0.02173913	66.5	0.7228261
2	Autophagy	MBC:0000081	Histone modification	183	184	1	0.005464481	58.5	0.3196721
2	Autophagy	MBC:0000088	Lipid droplet dynamics	68	70	1	0.01470588	22	0.3235294
2	Autophagy	MBC:0000090	Membrane lipid metabolism	50	50	0	0	3.5	0.07
2	Autophagy	MBC:0000092	Metabolism of essential amino acids	30	30	0	0	0.5	0.01666667
2	Autophagy	MBC:0000100	Microtubule dynamics	83	90	8	0.09638554	450	5.421687
2	Autophagy	MBC:0000103	Mitochondrial dynamics	37	44	7	0.1891892	103	2.783784
2	Autophagy	MBC:0000108	Mitotic cell cycle checkpoints	40	40	0	0	0.5	0.0125
2	Autophagy	MBC:0000110	mRNA translation	81	83	1	0.01234568	4.5	0.05555556
2	Autophagy	MBC:0000111	Myofibril formation and organization	79	64	1	0.01265823	78.5	0.9936709
2	Autophagy	MBC:0000122	Post-translational protein modification in Mitochondria	25	25	0	0	0.5	0.02
2	Autophagy	MBC:0000130	Ribonucleoprotein biogenesis	166	168	1	0.006024096	69	0.4156626
2	Autophagy	MBC:0000148	Transcription	206	207	0	0	1	0.004854369
2	Autophagy	MBC:0000152	Ubiquitin mediated proteasomal degradation	121	123	1	0.008264462	42	0.3471074
3	Axonal intermediate filament dynamics	MBC:0000223	Centrosome maturation	19	19	0	0	4.5	0.2368421
3	Axonal intermediate filament dynamics	MBC:0000661	Vimentin-like intermediate filament dynamics	7	8	0	0	2.5	0.3571429
3	Axonal intermediate filament dynamics	MBC:0000667	WNT-Beta-catenin signaling pathway	83	84	1	0.01204819	27	0.3253012
3	Base excision repair	MBC:0000172	Alternative end joining DSB repair	7	8	1	0.1428571	2.5	0.3571429
3	Base excision repair	MBC:0000240	Class switch recombination	42	43	1	0.02380952	37.5	0.8928571
3	Base excision repair	MBC:0000270	DNA cleavage	22	24	2	0.09090909	25	1.136364
3	Base excision repair	MBC:0000367	Homologous recombination DSB repair	55	56	0	0	11	0.2
3	Base excision repair	MBC:0000452	Mismatch repair	20	26	4	0.2	31	1.55
3	Base excision repair	MBC:0000485	Non-homologous end joining DSB repair	22	25	2	0.09090909	9.5	0.4318182
3	Base excision repair	MBC:0000497	Nuclear pore complex organization	70	70	0	0	8	0.1142857
3	Base excision repair	MBC:0000504	Nucleotide excision repair	35	41	5	0.1428571	53	1.514286
3	Base excision repair	MBC:0000579	Ribonucleotide reduction	13	12	1	0.07692308	8.5	0.6538461
3	Base excision repair	MBC:0000630	Transcription termination	32	33	1	0.03125	4	0.125
3	Basement membrane assembly and organization	MBC:0000191	Basement membrane attachment to cell surface	7	7	0	0	1.5	0.2142857
3	Basement membrane assembly and organization	MBC:0000248	Collagen fiber crosslinking	10	11	1	0.1	10	1
3	Basement membrane assembly and organization	MBC:0000262	Cytosolic protein folding	3	4	1	0.3333333	1	0.3333333
3	Basement membrane assembly and organization	MBC:0000316	Fibronectin synthesis and extracellular assembly	17	18	1	0.05882353	6.5	0.3823529
3	Basement membrane assembly and organization	MBC:0000382	Integrin receptor signaling	9	10	1	0.1111111	8.5	0.9444444
3	Basement membrane assembly and organization	MBC:0000506	Osteonectin receptor signaling	15	15	0	0	3	0.2
3	Basement membrane attachment to cell surface	MBC:0000190	Basement membrane assembly and organization	11	12	1	0.09090909	8	0.7272727
3	Basement membrane attachment to cell surface	MBC:0000451	Mineralocorticoid receptor signaling	10	11	1	0.1	2	0.2
2	Basement membrane dynamics	MBC:0000033	Amyloid generation and aggregation	53	52	0	0	1	0.01886792
2	Basement membrane dynamics	MBC:0000043	Cell-matrix adhesion	67	73	3	0.04477612	103	1.537313
2	Basement membrane dynamics	MBC:0000055	Control of postsynaptic potential	45	46	0	0	2	0.04444445
2	Basement membrane dynamics	MBC:0000073	Extracellular matrix breakdown	26	28	1	0.03846154	2	0.07692308
2	Basement membrane dynamics	MBC:0000076	Filopodium and lamellipodium organization	104	107	1	0.009615385	50	0.4807692
2	Basement membrane dynamics	MBC:0000079	Glycosaminoglycan metabolism	86	90	3	0.03488372	105	1.22093
3	Betaglycan signaling	MBC:0000200	Bone morphogenetic protein receptor signaling	42	43	1	0.02380952	31	0.7380952
3	Betaglycan signaling	MBC:0000374	Inhibin receptor signaling	13	15	1	0.07692308	6.5	0.5
3	Betaglycan signaling	MBC:0000432	Macroautophagy	26	27	1	0.03846154	18	0.6923077
3	Betaglycan signaling	MBC:0000632	Transforming growth factor beta receptor signaling	8	9	0	0	0.5	0.0625
3	Beta-oxidation	MBC:0000310	Fatty acid transfer between membranes	34	36	1	0.02941176	6	0.1764706
3	Beta-oxidation	MBC:0000458	Mitochondrial uncoupling by mitochondrial anion carrier proteins	36	37	1	0.02777778	10	0.2777778
3	Bicarbonate transmembrane transport	MBC:0000190	Basement membrane assembly and organization	11	12	1	0.09090909	1	0.09090909
3	Bicarbonate transmembrane transport	MBC:0000205	Calcium transmembrane transport	31	34	1	0.03225806	1	0.03225806
3	Bicarbonate transmembrane transport	MBC:0000228	Chloride transmembrane transport	17	29	8	0.4705882	61.5	3.617647
3	Bicarbonate transmembrane transport	MBC:0000287	Epithelial intermediate filament dynamics	16	17	1	0.0625	14.5	0.90625
3	Bicarbonate transmembrane transport	MBC:0000371	Hydrogen transmembrane transport	66	70	3	0.04545455	42	0.6363636
3	Bicarbonate transmembrane transport	MBC:0000379	Inositol metabolism and transport	9	9	0	0	1	0.1111111
3	Bicarbonate transmembrane transport	MBC:0000423	Lipid droplet mitochondria interaction	9	10	1	0.1111111	1	0.1111111
3	Bicarbonate transmembrane transport	MBC:0000537	Prostaglandin E2 receptor signaling	8	9	1	0.125	3	0.375
3	Bicarbonate transmembrane transport	MBC:0000601	Sodium transmembrane transport	53	59	5	0.09433962	27	0.509434
3	Biglycan synthesis	MBC:0000265	Decorin synthesis	1	2	1	1	1	1
3	Bile acid secretion and re-absorbtion	MBC:0000197	Bile acid synthesis from cholesterol	16	20	3	0.1875	23.5	1.46875
3	Bile acid secretion and re-absorbtion	MBC:0000275	Drug and toxin export via membrane transport proteins	25	28	1	0.04	22.5	0.9
3	Bile acid secretion and re-absorbtion	MBC:0000406	Intestinal absorption and excretion of cholesterol	18	21	1	0.05555556	12	0.6666667
3	Bile acid synthesis from cholesterol	MBC:0000196	Bile acid secretion and re-absorbtion	14	17	3	0.2142857	19	1.357143
3	Bile acid synthesis from cholesterol	MBC:0000406	Intestinal absorption and excretion of cholesterol	18	20	1	0.05555556	1.5	0.08333334
3	Bilirubin conjugation	MBC:0000338	Glucuronidation	13	13	1	0.07692308	11.5	0.8846154
3	Bilirubin conjugation	MBC:0000606	Sulfonation	10	11	1	0.1	1	0.1
3	Biotin metabolism	MBC:0000364	Histone methylation and demethylation	141	142	1	0.007092198	30	0.212766
2	Blood protein dynamics	MBC:0000054	Complement pathway and regulation	50	52	2	0.04	52	1.04
2	Blood protein dynamics	MBC:0000060	Degradation by lysosomal enzymes	63	65	2	0.03174603	55	0.8730159
2	Blood protein dynamics	MBC:0000067	Endocytic pathway	92	93	1	0.01086957	27.5	0.298913
2	Blood protein dynamics	MBC:0000080	Heme, hemoglobin and bilirubin metabolism	31	32	1	0.03225806	15.5	0.5
2	Blood protein dynamics	MBC:0000115	Non-vesicular lipid transport	23	24	1	0.04347826	10	0.4347826
2	Blood protein dynamics	MBC:0000121	Post-translational protein modification and quality control during biosynthetic-secretory pathway	138	139	1	0.007246377	132	0.9565217
2	Blood protein dynamics	MBC:0000139	Signaling pathways regulating water homeostasis	49	50	1	0.02040816	7.5	0.1530612
2	Blood protein dynamics	MBC:0000146	Thyroid hormone related signaling	20	20	1	0.05	9	0.45
2	Bombesin receptor signaling	MBC:0000043	Cell-matrix adhesion	67	68	1	0.01492537	14.5	0.2164179
2	Bombesin receptor signaling	MBC:0000140	Signaling pathways that control cell proliferation and differentiation	144	145	1	0.006944444	57	0.3958333
3	Bone morphogenetic protein receptor signaling	MBC:0000162	Activin receptor signaling	12	17	3	0.25	7.5	0.625
3	Bone morphogenetic protein receptor signaling	MBC:0000192	Betaglycan signaling	13	15	2	0.1538462	4	0.3076923
3	Bone morphogenetic protein receptor signaling	MBC:0000276	Early endosome dynamics	58	59	1	0.01724138	20	0.3448276
3	Bone morphogenetic protein receptor signaling	MBC:0000296	Eukaryotic kinetochore dynamics	56	57	1	0.01785714	8	0.1428571
3	Bone morphogenetic protein receptor signaling	MBC:0000350	Growth differentiation factor receptor signaling	25	29	4	0.16	32.5	1.3
3	Bone morphogenetic protein receptor signaling	MBC:0000366	Histone ubiquitination and deubiquitination	55	56	1	0.01818182	37	0.6727273
3	Bone morphogenetic protein receptor signaling	MBC:0000374	Inhibin receptor signaling	13	14	1	0.07692308	2	0.1538462
3	Bone morphogenetic protein receptor signaling	MBC:0000466	Multivesicular body dynamics	51	49	1	0.01960784	7	0.1372549
3	Bone morphogenetic protein receptor signaling	MBC:0000483	Nodal growth differentiation factor receptor signaling	56	58	2	0.03571429	95	1.696429
3	Bone morphogenetic protein receptor signaling	MBC:0000486	Nonsense-mediated mRNA decay pathway	18	19	1	0.05555556	3	0.1666667
3	Bone morphogenetic protein receptor signaling	MBC:0000507	Osteopontin receptor signaling	30	33	1	0.03333334	26	0.8666667
3	Bone morphogenetic protein receptor signaling	MBC:0000567	Regulation of iron homeostasis	28	30	0	0	1	0.03571429
3	Bone morphogenetic protein receptor signaling	MBC:0000632	Transforming growth factor beta receptor signaling	8	8	0	0	0.5	0.0625
3	Bone morphogenetic protein receptor signaling	MBC:0000667	WNT-Beta-catenin signaling pathway	83	84	1	0.01204819	11.5	0.1385542
3	Bradykinin receptor signaling	MBC:0000411	Kallidin receptor signaling	1	2	1	1	1	1
3	Bradykinin receptor signaling	MBC:0000429	Lysosomal glycoprotein degradation	67	68	1	0.01492537	15.5	0.2313433
3	Brain derived neurotrophic factor receptor signaling	MBC:0000400	Interleukin 4 receptor signaling	12	13	1	0.08333334	1	0.08333334
3	Brain derived neurotrophic factor receptor signaling	MBC:0000402	Interleukin 6 receptor signaling	14	14	1	0.07142857	8.5	0.6071429
3	Brain derived neurotrophic factor receptor signaling	MBC:0000403	Interleukin 7 receptor signaling	11	11	1	0.09090909	8	0.7272727
3	Brain derived neurotrophic factor receptor signaling	MBC:0000468	Myelin biogenesis and maturation	9	10	1	0.1111111	1	0.1111111
3	Brain derived neurotrophic factor receptor signaling	MBC:0000552	Protein palmitoylation	16	17	1	0.0625	1	0.0625
3	Calcineurin-NFAT signaling pathway	MBC:0000361	Hippo signaling	38	39	1	0.02631579	1.5	0.03947368
3	Calcineurin-NFAT signaling pathway	MBC:0000363	Histone acetylation and deactylation	73	74	1	0.01369863	30	0.4109589
3	Calcineurin-NFAT signaling pathway	MBC:0000409	Intrinsic apoptosis pathway	26	27	1	0.03846154	14	0.5384616
3	Calcineurin-NFAT signaling pathway	MBC:0000562	Rank signaling	36	37	1	0.02777778	33.5	0.9305556
3	Calcineurin-NFAT signaling pathway	MBC:0000668	Z-disc organization	23	24	1	0.04347826	3	0.1304348
3	Calcitonin receptor signaling	MBC:0000174	Amyloid plaque organization	18	19	1	0.05555556	14	0.7777778
3	Calcitonin receptor signaling	MBC:0000179	Angiotensin receptor signaling	15	16	1	0.06666667	5	0.3333333
3	Calcitonin receptor signaling	MBC:0000205	Calcium transmembrane transport	31	32	1	0.03225806	2	0.06451613
3	Calcitonin receptor signaling	MBC:0000470	Natriuretic peptide receptor signaling	28	32	2	0.07142857	16.5	0.5892857
3	Calcitonin receptor signaling	MBC:0000587	Secretin receptor signaling	5	6	1	0.2	3	0.6
3	Calcium transmembrane transport	MBC:0000201	Bradykinin receptor signaling	9	10	1	0.1111111	1	0.1111111
3	Calcium transmembrane transport	MBC:0000277	Eicosanoid metabolism	18	19	1	0.05555556	1	0.05555556
3	Calcium transmembrane transport	MBC:0000340	Glutamate-mediated control of postsynaptic potential	55	56	1	0.01818182	7.5	0.1363636
3	Calcium transmembrane transport	MBC:0000371	Hydrogen transmembrane transport	66	72	3	0.04545455	140.5	2.128788
3	Calcium transmembrane transport	MBC:0000467	Muscarinic receptor signaling	25	26	1	0.04	7	0.28
3	Calcium transmembrane transport	MBC:0000479	Neuronal pacemaker current generation	19	19	0	0	1	0.05263158
3	Calcium transmembrane transport	MBC:0000517	Phosphate transmembrane transport	32	32	0	0	2	0.0625
3	Calcium transmembrane transport	MBC:0000524	Potassium transmembrane transport	26	29	1	0.03846154	14.5	0.5576923
3	Calcium transmembrane transport	MBC:0000586	Sarcoplasmic reticulum organization	13	13	0	0	0.5	0.03846154
3	Calcium transmembrane transport	MBC:0000601	Sodium transmembrane transport	53	57	3	0.05660377	70.5	1.330189
3	CAM kinase signaling pathway	MBC:0000423	Lipid droplet mitochondria interaction	9	9	0	0	1	0.1111111
3	Cannabinoid receptor signaling	MBC:0000274	Dopamine-mediated control of postsynaptic potential	21	25	2	0.0952381	31	1.47619
3	Cannabinoid receptor signaling	MBC:0000275	Drug and toxin export via membrane transport proteins	25	26	1	0.04	10.5	0.42
3	Cannabinoid receptor signaling	MBC:0000477	Neuronal membrane depolarization during action potential	16	17	1	0.0625	1	0.0625
2	Carbohydrate metabolism and transport	MBC:0000032	Ammonium metabolism	35	36	1	0.02857143	1	0.02857143
2	Carbohydrate metabolism and transport	MBC:0000036	Autophagy	80	80	0	0	2	0.025
2	Carbohydrate metabolism and transport	MBC:0000043	Cell-matrix adhesion	67	67	0	0	0.5	0.007462686
2	Carbohydrate metabolism and transport	MBC:0000044	Cellular antioxidant systems	21	22	1	0.04761905	5	0.2380952
2	Carbohydrate metabolism and transport	MBC:0000045	Cellular response to energy deprivation	18	19	2	0.1111111	20.5	1.138889
2	Carbohydrate metabolism and transport	MBC:0000046	Cellular response to hypoxia	58	60	1	0.01724138	9	0.1551724
2	Carbohydrate metabolism and transport	MBC:0000047	Cellular response to oxidative stress	51	52	1	0.01960784	20	0.3921569
2	Carbohydrate metabolism and transport	MBC:0000059	Cytosolic post-translational protein modification	47	47	0	0	2	0.04255319
2	Carbohydrate metabolism and transport	MBC:0000060	Degradation by lysosomal enzymes	63	63	0	0	3.5	0.05555556
2	Carbohydrate metabolism and transport	MBC:0000074	Fatty acid metabolism	87	94	2	0.02298851	148	1.701149
2	Carbohydrate metabolism and transport	MBC:0000084	Interphase nucleus and nuclear chromatin organization	60	61	1	0.01666667	18.5	0.3083333
2	Carbohydrate metabolism and transport	MBC:0000091	Metabolism and transport of cholesterol, steroids and bile acids	74	75	0	0	3	0.04054054
2	Carbohydrate metabolism and transport	MBC:0000095	Metabolism of non-essential amino acids	43	44	1	0.02325581	8	0.1860465
2	Carbohydrate metabolism and transport	MBC:0000100	Microtubule dynamics	83	84	1	0.01204819	62	0.7469879
2	Carbohydrate metabolism and transport	MBC:0000104	Mitochondrial energy production	40	34	2	0.05	32	0.8
2	Carbohydrate metabolism and transport	MBC:0000121	Post-translational protein modification and quality control during biosynthetic-secretory pathway	138	140	2	0.01449275	41.5	0.3007246
2	Carbohydrate metabolism and transport	MBC:0000130	Ribonucleoprotein biogenesis	166	166	0	0	3	0.01807229
2	Carbohydrate metabolism and transport	MBC:0000134	Signaling pathways involved in glucose and lipid homeostasis	50	55	2	0.04	29	0.58
2	Carbohydrate metabolism and transport	MBC:0000151	Triacylglycerol metabolism and transport	41	44	2	0.04878049	9.5	0.2317073
2	Carbohydrate metabolism and transport	MBC:0000152	Ubiquitin mediated proteasomal degradation	121	121	0	0	0.5	0.004132231
