ProcessLevel	ProcessName	ProcessID	Symbol	Manual_validation	ReadWrite_references	Parent_processName
1	Cell cycle and cell division	MBCO:0000003	CENPF	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CENPH	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CENPI	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CENPJ	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CENPU	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CENPW	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CEP120	Positive_for_at_least_one_child	PMID:20956381	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CEP135	Positive_for_at_least_one_child	PMID:26412126	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CEP152	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CEP164	Positive_for_at_least_one_child	PMID:23456457	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CEP170	Positive_for_at_least_one_child	PMID:23456457	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CEP192	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CEP250	Positive_for_at_least_one_child	PMID:23456457	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CEP55	Positive_for_at_least_one_child	PMID:27127172	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CEP57	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CEP63	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CEP97	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CHEK1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:11333986	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CHEK2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CHFR	Positive_for_at_least_one_child	PMID:21575600;UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CHMP1B	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CHMP2A	Positive_for_at_least_one_child	PMID:20616062	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CHMP3	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CHMP4A	Positive_for_at_least_one_child	PMID:27127172	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CHMP4C	Positive_for_at_least_one_child	PMID:22422861	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CHTF18	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CHTF8	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CKAP2	Positive_for_at_least_one_child	PMID:27055594;PMID:28706298	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CKAP5	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CLASP1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:23783028	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CLSPN	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CNTRL	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CNTROB	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CROCC	Positive_for_at_least_one_child	PMID:18086858	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CSPP1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;Source: PMID:20519441	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	CUL1	Positive_for_at_least_one_child	PMID:25542213	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DCLRE1A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DDB1	Positive_for_at_least_one_child	PMID:17301228;PMID:26225764	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DDX11	Positive_for_at_least_one_child	PMID:27477908	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DIDO1	Positive_for_at_least_one_child	PMID:17299043	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DLGAP5	Positive_for_at_least_one_child	PMID:20471943	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DNM2	Positive_for_at_least_one_child	PMID:20571068	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DSCC1	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DSN1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DYNC1H1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DYNC1LI1	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DYNLT1	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	DYNLT3	Positive_for_at_least_one_child	PMID:21693773	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	E2F1	Positive_for_at_least_one_child	PMID:29434026	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	E2F2	Positive_for_at_least_one_child	PMID:24797070	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	E2F3	Positive_for_at_least_one_child	PMID:24797070	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	E2F4	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	ECT2	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EFHC1	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EML1	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	ESCO1	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	ESCO2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	ESPL1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:24776885	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EXOC1	Positive_for_at_least_one_child	PMID:16213214	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EXOC2	Positive_for_at_least_one_child	PMID:16213214	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EXOC3	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EXOC4	Positive_for_at_least_one_child	PMID:16213214	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EXOC5	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EXOC6	Positive_for_at_least_one_child	PMID:16213214	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EXOC6B	Positive_for_at_least_one_child	PMID:16213214	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EXOC7	Positive_for_at_least_one_child	PMID:16213214	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EXOC8	Positive_for_at_least_one_child	PMID:16213214	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	EZR	Positive_for_at_least_one_child	PMID:10348354;PMID:18054267	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	FAM96B	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	FBXO5	Positive_for_at_least_one_child	PMID:20383190;UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	FBXW5	Positive_for_at_least_one_child	PMID:21725316;PMID:21808243	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	FBXW7	Positive_for_at_least_one_child	PMID:11087750	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	FMN2	Positive_for_at_least_one_child	PMID:16989804	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	FOPNL	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	FZR1	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	GADD45A	Positive_for_at_least_one_child	PMID:15123655;PMID:24210080	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	GAK	Positive_for_at_least_one_child	PMID:19654208	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	GPSM2	Positive_for_at_least_one_child	PMID:11781568;PMID:27462074;UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	GSG2	Positive_for_at_least_one_child	PMID:15846065	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	H2AFX	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	HAUS6	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	HAUS8	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	HMG20B	True_positive	PMID:21399666	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	HSPA9	Positive_for_at_least_one_child	PMID:16619038	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	HUS1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:11920544	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	INCENP	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:17001311	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	INSC	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	IST1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KIF11	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:25590964;PMID:29656322	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KIF14	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KIF15	Positive_for_at_least_one_child	PMID:25264249	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KIF22	Positive_for_at_least_one_child	UniProt - 2018March20	E_m_p_t_y
1	Cell cycle and cell division	MBCO:0000003	KIF23	Positive_for_at_least_one_child	PMID:22278743;PMID:24994938	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KIF24	True_positive	UniProt - 2018March20	E_m_p_t_y
1	Cell cycle and cell division	MBCO:0000003	KIF2A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;PMID:19733075;PMID:26797278	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KIF2B	Positive_for_at_least_one_child	PMID:20852589	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KIF2C	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KIF4A	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KIFC1	Positive_for_at_least_one_child	PMID:18481305	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KIZ	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KLHL22	Positive_for_at_least_one_child	PMID:23548928	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	KNSTRN	Positive_for_at_least_one_child	PMID:28841134	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	LATS1	Positive_for_at_least_one_child	PMID:26530630	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	LATS2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	LZTS1	Positive_for_at_least_one_child	PMID:17419986	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MAD1L1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MAD2L1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MAD2L2	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MAP4	Positive_for_at_least_one_child	PMID:21822276	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MAP9	Positive_for_at_least_one_child	NCBI gene summary - 2015December10;UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MARK2	Positive_for_at_least_one_child	PMID:29941476	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MASTL	Positive_for_at_least_one_child	PMID:25750436	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MAU2	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MCPH1	Positive_for_at_least_one_child	PMID:22240477	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MCRS1	Positive_for_at_least_one_child	PMID:22081093	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MDC1	Positive_for_at_least_one_child	NCBI gene summary - 2015December10	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MDM2	Positive_for_at_least_one_child	PMID:21338495;PMID:27462439	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MIB1	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MIS12	Positive_for_at_least_one_child	PMID:17129783	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MIS18BP1	Positive_for_at_least_one_child	PMID:26527398	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MISP	Positive_for_at_least_one_child	PMID:29679050	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MITD1	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MLH1	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MMS19	Positive_for_at_least_one_child	UniProt - 2018March20	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MTUS2	Positive_for_at_least_one_child	PMID:23595990	Molecular Biology of the Cell
1	Cell cycle and cell division	MBCO:0000003	MXD3	Positive_for_at_least_one_child	PMID:17370142	Molecular Biology of the Cell
